Date,Year,Month,Region,Feeder,PoleNumber,AssetID,EquipmentType,Latitude,Longitude,AgeYears,ConditionScore,LoadA,WoodenPoleTiltDeg,InterferenceM,InsulatorContaminationPct,ArresterLeakageCurrentmA,FailureCount12M,MaintenanceOverdueDays,ConsequenceScore,RiskIndex,CriticalFlag,InspectionCostUSD,FailureImpactUSD,RecommendedAction
2025-04-01,2025,Apr,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,21.3,3.74,203.6,9.08,4.03,,,2,129,68.6,64.3,0,162,7238,Routine monitoring
2025-04-01,2025,Apr,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,23.7,4.46,216.3,9.87,5.06,,,3,61,83.0,68.8,0,181,7666,Preventive maintenance (30d)
2025-04-01,2025,Apr,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,9.8,3.98,209.0,9.3,4.49,,,1,104,78.4,58.8,0,150,6876,Routine monitoring
2025-04-01,2025,Apr,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.0,6.54,217.6,6.29,4.09,,,1,140,67.9,50.4,0,153,6281,Routine monitoring
2025-04-01,2025,Apr,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,12.3,4.45,209.0,9.27,4.26,,,1,158,80.9,60.3,0,155,7175,Routine monitoring
2025-04-01,2025,Apr,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,4.7,4.22,172.9,,4.17,75.6,,2,136,66.9,55.7,0,195,6175,Routine monitoring
2025-04-01,2025,Apr,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.0,5.1,181.9,,4.11,58.6,,2,156,66.7,57.2,0,202,6412,Routine monitoring
2025-04-01,2025,Apr,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.0,6.23,170.3,,3.69,60.1,,2,98,64.5,58.3,0,178,6793,Routine monitoring
2025-04-01,2025,Apr,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,13.3,3.84,181.1,,4.28,62.9,,2,115,76.8,73.3,1,196,8205,Preventive maintenance (30d)
2025-04-01,2025,Apr,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,9.6,6.44,178.2,,3.89,64.8,,1,125,63.7,50.7,0,176,5701,Routine monitoring
2025-04-01,2025,Apr,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,16.4,6.05,179.7,,4.27,72.2,,2,118,76.1,69.8,0,170,7716,Preventive maintenance (30d)
2025-04-01,2025,Apr,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.0,5.53,171.1,,3.84,49.7,,2,162,78.6,63.5,0,177,6848,Routine monitoring
2025-04-01,2025,Apr,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,6.4,4.59,168.1,,3.57,59.8,,1,92,73.5,55.1,0,187,6274,Routine monitoring
2025-04-01,2025,Apr,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.0,5.06,171.3,,3.82,63.3,,3,164,75.3,64.5,0,202,7498,Routine monitoring
2025-04-01,2025,Apr,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,23.5,7.99,182.2,,3.69,53.9,,2,68,59.0,52.8,0,198,6375,Routine monitoring
2025-04-01,2025,Apr,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.2,6.61,167.3,,3.83,62.2,,1,137,67.0,51.7,0,147,6295,Routine monitoring
2025-04-01,2025,Apr,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,5.5,5.04,169.4,,4.34,59.1,,1,59,76.8,53.0,0,144,5972,Routine monitoring
2025-04-01,2025,Apr,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,7.5,7.54,178.1,,4.03,42.4,,1,128,66.2,48.4,0,173,5831,Routine monitoring
2025-04-01,2025,Apr,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,5.5,5.12,167.7,,4.05,57.9,,2,146,76.7,56.5,0,205,7229,Routine monitoring
2025-04-01,2025,Apr,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,14.5,6.0,166.9,,4.13,62.8,,2,143,78.6,59.4,0,165,6928,Routine monitoring
2025-04-01,2025,Apr,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,27.8,7.54,180.2,,3.9,45.7,,1,67,71.6,55.6,0,146,6502,Routine monitoring
2025-04-01,2025,Apr,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.0,7.17,181.1,,3.77,64.9,,1,63,70.1,50.9,0,188,5887,Routine monitoring
2025-04-01,2025,Apr,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.1,6.94,166.8,,3.58,49.3,,1,70,62.1,48.0,0,153,6032,Routine monitoring
2025-04-01,2025,Apr,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,26.7,4.75,171.9,,4.3,65.5,,2,109,72.8,80.5,1,151,8338,Corrective maintenance (7d)
2025-04-01,2025,Apr,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,9.4,8.23,176.6,,3.5,61.7,,0,81,65.6,44.1,0,111,5300,Routine monitoring
2025-04-01,2025,Apr,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,32.8,3.77,188.6,,3.92,,11.81,2,163,70.8,69.5,0,157,7452,Preventive maintenance (30d)
2025-04-01,2025,Apr,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.2,8.04,184.6,,3.83,,8.85,1,146,64.6,69.1,0,154,6953,Preventive maintenance (30d)
2025-04-01,2025,Apr,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,23.5,3.99,192.6,,3.66,,10.55,2,148,75.2,66.4,0,173,7766,Preventive maintenance (30d)
2025-04-01,2025,Apr,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,7.9,5.41,190.4,,3.49,,9.66,2,155,72.3,57.5,0,160,7284,Routine monitoring
2025-04-01,2025,Apr,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,12.6,5.37,193.4,,4.31,,10.09,1,116,75.4,73.2,1,173,7776,Preventive maintenance (30d)
2025-04-01,2025,Apr,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.3,7.77,187.0,,3.42,,7.76,1,134,73.5,56.4,0,181,6794,Routine monitoring
2025-04-01,2025,Apr,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,23.8,4.27,188.9,,3.94,,9.06,3,70,67.8,65.3,0,197,7124,Preventive maintenance (30d)
2025-04-01,2025,Apr,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.3,6.44,198.8,,3.75,,8.37,1,89,72.0,55.5,0,157,6809,Routine monitoring
2025-04-01,2025,Apr,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.1,7.09,183.5,,3.99,,11.93,3,159,79.4,78.0,1,177,8789,Corrective maintenance (7d)
2025-04-01,2025,Apr,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,11.5,7.48,191.5,,3.58,,7.52,2,104,75.2,52.4,0,192,6726,Routine monitoring
2025-04-01,2025,Apr,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,18.9,7.4,189.9,,3.74,,9.37,1,106,81.0,54.7,0,150,7063,Routine monitoring
2025-04-01,2025,Apr,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,22.7,7.2,186.4,,3.59,,9.38,1,115,77.2,55.5,0,156,6827,Routine monitoring
2025-04-01,2025,Apr,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.0,7.72,192.1,,3.56,,9.65,1,72,64.7,61.0,0,186,5979,Routine monitoring
2025-04-01,2025,Apr,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,13.8,5.71,190.6,,3.56,,10.64,2,59,78.9,69.4,0,151,7261,Preventive maintenance (30d)
2025-04-01,2025,Apr,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,14.5,6.8,192.3,,3.79,,9.6,2,152,83.2,58.5,0,159,7689,Routine monitoring
2025-04-01,2025,Apr,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.1,4.89,189.0,,4.61,,10.29,1,128,70.7,73.2,1,150,6871,Preventive maintenance (30d)
2025-05-01,2025,May,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,8.4,3.71,213.6,10.08,4.14,,,1,145,77.6,60.3,0,180,7062,Routine monitoring
2025-05-01,2025,May,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.0,3.57,212.8,6.7,4.47,,,2,85,77.2,64.3,0,194,7758,Routine monitoring
2025-05-01,2025,May,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,29.5,7.25,210.0,7.98,4.99,,,1,71,78.7,58.3,0,157,6212,Routine monitoring
2025-05-01,2025,May,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.0,3.95,218.0,8.87,4.6,,,2,142,76.2,60.1,0,185,7188,Routine monitoring
2025-05-01,2025,May,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,6.6,4.75,217.7,8.89,5.09,,,1,122,81.7,67.2,0,142,7201,Preventive maintenance (30d)
2025-05-01,2025,May,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,26.8,8.01,218.5,7.91,4.74,,,2,141,86.1,79.8,1,150,8679,Corrective maintenance (7d)
2025-05-01,2025,May,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.1,4.46,217.0,8.1,4.83,,,1,89,88.6,61.8,0,163,6999,Routine monitoring
2025-05-01,2025,May,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,11.4,5.51,224.8,9.28,4.65,,,1,89,88.6,60.2,0,148,7635,Routine monitoring
2025-05-01,2025,May,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.0,7.17,219.4,7.71,5.08,,,2,137,78.5,67.8,0,156,7286,Preventive maintenance (30d)
2025-05-01,2025,May,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,23.3,5.32,218.3,10.11,5.39,,,3,148,79.6,66.4,0,228,8098,Preventive maintenance (30d)
2025-05-01,2025,May,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.0,5.6,221.6,7.62,4.9,,,2,132,78.6,64.6,0,194,7328,Routine monitoring
2025-05-01,2025,May,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,8.8,4.11,215.5,10.21,4.41,,,1,138,83.3,60.3,0,131,7189,Routine monitoring
2025-05-01,2025,May,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,32.5,7.18,220.6,8.34,4.76,,,1,59,83.9,61.1,0,160,7418,Routine monitoring
2025-05-01,2025,May,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,8.9,3.17,213.0,7.12,4.14,,,2,136,81.3,63.7,0,204,7426,Routine monitoring
2025-05-01,2025,May,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.0,6.21,218.9,8.23,4.47,,,1,115,70.7,53.8,0,174,6040,Routine monitoring
2025-05-01,2025,May,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.3,7.66,215.8,6.56,4.51,,,2,139,72.5,70.8,0,165,7483,Preventive maintenance (30d)
2025-05-01,2025,May,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,18.4,3.6,209.5,9.64,4.52,,,3,130,83.9,69.4,0,223,7780,Preventive maintenance (30d)
2025-05-01,2025,May,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,21.9,7.84,216.5,7.11,4.8,,,2,162,80.1,64.4,0,179,6895,Routine monitoring
2025-05-01,2025,May,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.2,5.46,223.8,8.45,4.14,,,2,103,68.2,61.4,0,184,7015,Routine monitoring
2025-05-01,2025,May,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,21.4,3.62,218.2,9.94,4.46,,,2,142,73.3,67.3,0,209,7613,Preventive maintenance (30d)
2025-05-01,2025,May,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,23.7,4.6,216.0,7.71,4.45,,,3,73,86.9,68.4,0,201,8510,Preventive maintenance (30d)
2025-05-01,2025,May,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,9.9,4.1,216.1,7.56,4.85,,,1,108,79.4,69.2,0,143,7424,Preventive maintenance (30d)
2025-05-01,2025,May,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.1,6.66,216.5,8.85,4.77,,,1,151,70.6,51.2,0,142,5784,Routine monitoring
2025-05-01,2025,May,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,12.4,4.24,218.8,8.34,4.85,,,2,164,80.7,64.5,0,168,7368,Routine monitoring
2025-05-01,2025,May,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,4.8,3.7,187.2,,3.7,63.5,,1,136,67.0,56.3,0,174,6432,Routine monitoring
2025-05-01,2025,May,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.0,5.09,179.4,,4.48,56.0,,1,157,66.8,63.6,0,137,6782,Routine monitoring
2025-05-01,2025,May,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.1,6.21,180.0,,3.84,63.7,,2,118,60.6,59.2,0,156,6449,Routine monitoring
2025-05-01,2025,May,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,13.4,3.31,185.1,,4.25,57.7,,2,119,78.3,65.0,0,209,6901,Preventive maintenance (30d)
2025-05-01,2025,May,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,9.7,6.26,178.4,,3.83,64.8,,1,142,64.9,51.5,0,137,5580,Routine monitoring
2025-05-01,2025,May,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,16.5,6.25,184.4,,4.07,62.8,,2,123,76.2,58.4,0,206,7545,Routine monitoring
2025-05-01,2025,May,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.1,5.7,185.2,,3.58,50.3,,2,167,72.3,62.4,0,165,6857,Routine monitoring
2025-05-01,2025,May,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,6.5,4.61,177.5,,3.93,60.6,,2,77,78.2,71.2,1,159,7075,Preventive maintenance (30d)
2025-05-01,2025,May,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.1,5.1,173.7,,4.34,69.0,,2,155,76.8,63.7,0,188,7060,Routine monitoring
2025-05-01,2025,May,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,23.6,7.72,186.7,,3.83,42.2,,1,78,62.8,51.8,0,141,5577,Routine monitoring
2025-05-01,2025,May,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.3,6.33,187.3,,3.91,61.5,,1,140,67.3,54.1,0,169,5940,Routine monitoring
2025-05-01,2025,May,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,5.6,5.29,182.9,,3.98,57.0,,2,76,77.8,69.6,0,206,7016,Preventive maintenance (30d)
2025-05-01,2025,May,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,7.6,8.06,178.4,,4.13,65.1,,0,126,59.5,59.6,0,144,5660,Routine monitoring
2025-05-01,2025,May,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,5.5,4.99,182.3,,4.1,61.9,,1,160,73.3,56.2,0,176,6852,Routine monitoring
2025-05-01,2025,May,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,14.6,5.89,186.5,,3.75,65.9,,1,160,76.0,57.7,0,133,6439,Routine monitoring
2025-05-01,2025,May,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,27.8,7.58,187.7,,4.08,53.2,,1,57,68.7,54.9,0,156,6672,Routine monitoring
2025-05-01,2025,May,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.1,6.76,186.1,,4.29,68.2,,2,69,77.9,73.9,1,194,7599,Preventive maintenance (30d)
2025-05-01,2025,May,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.2,7.16,174.6,,3.53,54.0,,2,85,59.3,50.6,0,156,5736,Routine monitoring
2025-05-01,2025,May,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,26.8,5.14,182.1,,3.98,80.2,,2,120,74.4,65.5,0,206,7039,Preventive maintenance (30d)
2025-05-01,2025,May,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,9.5,8.14,187.8,,3.69,56.3,,0,88,65.2,56.8,0,165,5858,Routine monitoring
2025-05-01,2025,May,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,32.9,4.28,190.1,,3.89,,11.37,3,146,69.2,69.5,0,208,7533,Preventive maintenance (30d)
2025-05-01,2025,May,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,24.3,7.54,202.5,,4.07,,9.86,1,149,70.3,72.4,1,156,7232,Preventive maintenance (30d)
2025-05-01,2025,May,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,23.6,4.18,189.3,,3.73,,9.82,2,150,73.1,64.5,0,194,7133,Routine monitoring
2025-05-01,2025,May,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,8.0,5.06,204.8,,3.91,,9.57,1,155,78.7,58.9,0,165,7140,Routine monitoring
2025-05-01,2025,May,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,12.7,5.54,201.9,,3.29,,10.22,1,115,78.5,58.1,0,169,7049,Routine monitoring
2025-05-01,2025,May,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,27.4,8.17,195.9,,3.34,,8.7,1,147,76.3,57.0,0,180,7070,Routine monitoring
2025-05-01,2025,May,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,23.8,4.17,190.8,,3.82,,7.83,2,75,65.1,62.6,0,183,7179,Routine monitoring
2025-05-01,2025,May,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,16.4,6.24,197.5,,3.5,,8.49,1,78,75.9,56.4,0,175,6373,Routine monitoring
2025-05-01,2025,May,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,30.2,7.51,203.6,,3.46,,8.85,3,151,75.2,64.0,0,226,8021,Routine monitoring
2025-05-01,2025,May,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,11.6,7.42,201.6,,3.98,,7.52,1,97,73.0,51.5,0,173,6542,Routine monitoring
2025-05-01,2025,May,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,19.0,7.07,202.2,,4.09,,9.79,1,129,77.9,69.9,0,177,6865,Preventive maintenance (30d)
2025-05-01,2025,May,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,22.8,7.14,197.9,,3.43,,9.79,1,113,76.6,56.6,0,174,6905,Routine monitoring
2025-05-01,2025,May,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,14.1,7.34,202.4,,3.33,,8.58,1,74,64.9,49.3,0,172,5666,Routine monitoring
2025-05-01,2025,May,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,13.9,5.78,203.5,,3.51,,7.6,1,78,74.2,56.4,0,175,6499,Routine monitoring
2025-05-01,2025,May,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,14.5,6.82,200.3,,3.55,,7.59,1,140,82.3,56.1,0,153,7190,Routine monitoring
2025-05-01,2025,May,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,5.2,4.7,204.5,,3.91,,10.45,1,141,71.0,76.3,1,162,7434,Corrective maintenance (7d)
2025-06-01,2025,Jun,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,8.5,3.74,224.9,8.06,4.56,,,1,153,76.5,60.3,0,144,6203,Routine monitoring
2025-06-01,2025,Jun,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,19.1,3.63,230.4,6.69,4.41,,,2,86,79.7,65.8,0,203,8053,Preventive maintenance (30d)
2025-06-01,2025,Jun,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,29.6,7.09,228.3,9.04,4.38,,,1,88,75.7,59.8,0,151,7155,Routine monitoring
2025-06-01,2025,Jun,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,7.1,3.61,230.8,8.37,4.11,,,1,147,76.7,60.8,0,158,6545,Routine monitoring
2025-06-01,2025,Jun,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,6.7,4.99,226.7,6.26,4.56,,,1,135,84.6,58.3,0,133,7050,Routine monitoring
2025-06-01,2025,Jun,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,26.8,7.96,224.0,6.47,5.06,,,1,146,84.3,59.5,0,138,7166,Routine monitoring
2025-06-01,2025,Jun,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,15.2,4.08,228.5,7.39,3.83,,,2,103,86.7,65.4,0,209,7362,Preventive maintenance (30d)
2025-06-01,2025,Jun,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,11.5,5.52,225.6,8.92,4.81,,,1,88,87.8,58.5,0,170,6834,Routine monitoring
2025-06-01,2025,Jun,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,6.0,6.86,226.8,5.58,4.22,,,1,145,80.2,52.9,0,173,6257,Routine monitoring
2025-06-01,2025,Jun,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,23.4,5.32,229.1,10.96,5.1,,,3,152,77.3,66.0,0,204,8363,Preventive maintenance (30d)
2025-06-01,2025,Jun,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,26.1,5.32,223.5,7.46,3.89,,,2,117,72.6,63.4,0,179,6756,Routine monitoring
2025-06-01,2025,Jun,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,8.8,4.09,220.6,9.78,4.57,,,1,139,81.6,60.4,0,188,6417,Routine monitoring
2025-06-01,2025,Jun,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,32.6,7.3,219.7,6.21,4.52,,,1,66,80.6,71.6,0,187,7006,Preventive maintenance (30d)
2025-06-01,2025,Jun,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,9.0,3.52,219.9,5.71,4.25,,,2,136,84.8,63.1,0,192,8001,Routine monitoring
2025-06-01,2025,Jun,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,13.1,6.14,219.4,9.91,4.13,,,1,117,72.7,54.3,0,148,6101,Routine monitoring
2025-06-01,2025,Jun,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,31.4,7.36,219.9,10.77,4.15,,,2,161,75.7,61.7,0,205,7208,Routine monitoring
2025-06-01,2025,Jun,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,18.5,3.67,224.2,8.64,4.44,,,2,145,81.2,65.9,0,174,7367,Preventive maintenance (30d)
2025-06-01,2025,Jun,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,22.0,8.15,231.7,6.12,4.45,,,2,171,84.8,60.4,0,169,7453,Routine monitoring
2025-06-01,2025,Jun,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,23.3,5.49,225.5,8.95,5.27,,,1,119,70.5,59.0,0,155,6376,Routine monitoring
2025-06-01,2025,Jun,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,21.5,3.17,217.4,8.62,4.07,,,3,140,69.4,66.7,0,211,7582,Preventive maintenance (30d)
2025-06-01,2025,Jun,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,23.8,4.09,232.1,8.39,4.32,,,3,80,85.3,69.9,0,172,8006,Preventive maintenance (30d)
2025-06-01,2025,Jun,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,9.9,3.65,232.4,8.65,4.86,,,2,117,78.7,62.2,0,191,7760,Routine monitoring
2025-06-01,2025,Jun,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,6.2,6.49,232.2,7.46,4.26,,,1,153,69.4,52.2,0,185,5809,Routine monitoring
2025-06-01,2025,Jun,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,12.5,4.71,231.8,10.51,4.49,,,2,155,79.7,61.7,0,172,7691,Routine monitoring
2025-06-01,2025,Jun,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,4.8,3.54,181.8,,4.21,50.8,,2,147,63.2,56.5,0,162,6858,Routine monitoring
2025-06-01,2025,Jun,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,6.1,5.33,183.9,,3.98,48.6,,1,165,62.5,52.0,0,166,5957,Routine monitoring
2025-06-01,2025,Jun,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,27.1,6.4,190.6,,4.27,55.0,,2,119,64.1,59.4,0,161,6448,Routine monitoring
2025-06-01,2025,Jun,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,13.5,3.97,183.6,,3.87,58.6,,1,124,75.0,60.0,0,137,6993,Routine monitoring
2025-06-01,2025,Jun,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,9.8,6.43,194.7,,4.02,59.4,,1,135,67.7,52.4,0,179,5740,Routine monitoring
2025-06-01,2025,Jun,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,16.6,6.29,192.4,,4.58,61.8,,1,122,72.1,55.3,0,176,6018,Routine monitoring
2025-06-01,2025,Jun,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,23.1,5.33,184.6,,3.97,66.0,,2,172,78.6,64.4,0,188,7248,Routine monitoring
2025-06-01,2025,Jun,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,6.5,4.16,184.2,,3.98,55.7,,1,84,76.2,55.3,0,144,6511,Routine monitoring
2025-06-01,2025,Jun,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,20.2,4.86,181.8,,3.97,59.7,,3,157,72.2,65.1,0,225,7421,Preventive maintenance (30d)
2025-06-01,2025,Jun,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,23.7,7.49,181.2,,3.98,59.0,,1,75,64.4,51.2,0,167,5930,Routine monitoring
2025-06-01,2025,Jun,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,14.4,6.29,189.9,,3.42,61.1,,1,164,66.3,54.9,0,170,6219,Routine monitoring
2025-06-01,2025,Jun,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,5.7,4.85,195.3,,4.17,65.6,,1,88,76.0,55.4,0,140,6962,Routine monitoring
2025-06-01,2025,Jun,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,7.7,8.12,193.6,,3.61,44.1,,1,125,59.5,45.1,0,143,5337,Routine monitoring
2025-06-01,2025,Jun,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,5.6,5.34,185.1,,3.7,62.2,,1,160,77.4,55.9,0,149,6446,Routine monitoring
2025-06-01,2025,Jun,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,14.7,6.16,182.8,,3.45,47.7,,1,148,78.6,55.9,0,162,6872,Routine monitoring
2025-06-01,2025,Jun,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,27.9,7.42,189.8,,4.17,47.3,,1,58,73.0,55.6,0,167,5921,Routine monitoring
2025-06-01,2025,Jun,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,12.2,6.85,188.3,,3.71,48.8,,1,73,71.4,50.6,0,170,5876,Routine monitoring
2025-06-01,2025,Jun,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,13.3,7.26,188.5,,3.19,57.4,,2,86,58.0,49.2,0,157,6361,Routine monitoring
2025-06-01,2025,Jun,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,26.8,4.91,194.4,,4.18,64.2,,3,123,72.3,67.5,0,221,7139,Preventive maintenance (30d)
2025-06-01,2025,Jun,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,9.6,8.1,184.5,,3.23,63.1,,0,85,59.4,43.0,0,145,5183,Routine monitoring
